ds,yhat,yhat_lower,yhat_upper
2021-05-04,11.939627125870592,-11.928329726216445,34.32105150544964
2021-05-05,11.528522915813031,-11.729174957630198,34.45655240801283
2021-05-06,11.091322158291039,-12.187324218571705,34.674014778883105
2021-05-07,11.569831967610892,-10.644797004149959,33.93665556454263
2021-05-08,14.048683409457372,-8.971766236743752,37.864733491033775
2021-05-09,12.223817394388979,-12.665491074693934,34.81741301419321
2021-05-10,12.354791543212633,-10.529934816682413,36.91457194061249
2021-05-11,12.147681246301707,-11.709292130436914,34.38296477143524
2021-05-12,11.74717425892381,-13.421549748683372,35.472498444678365
2021-05-13,11.316871011946047,-11.33308982963957,35.322863564111245
2021-05-14,11.739161490762143,-11.969276059717112,33.61563655357999
2021-05-15,14.028071791685525,-10.226692292212986,36.429867610851026
2021-05-16,12.281762098032653,-10.589087373360071,35.522409840995515
2021-05-17,12.361250139097697,-11.811488805126281,35.83132916164364
2021-05-18,12.11979650265667,-11.32335279804043,35.652819953725995
2021-05-19,11.693570083701086,-12.268512185894167,34.01953578661204
2021-05-20,11.23612034480871,-11.112617845119994,34.2949056631126
2021-05-21,11.570975959955595,-11.979342252784498,34.867848551556506
2021-05-22,13.64208421766665,-8.900935543024024,36.37360835863789
2021-05-23,11.950309827789036,-9.987721574926288,37.48202008187479
2021-05-24,11.958564043631187,-11.25161967451629,34.738130735846084
2021-05-25,11.667663882137564,-11.751722236116743,36.16321052362038
2021-05-26,11.205558931394076,-9.900928632691176,35.60546712035132
2021-05-27,10.715967177112914,-11.34087008741536,33.04321580433669
2021-05-28,10.963688386887341,-11.923018963154183,34.04326186660491
2021-05-29,12.822630921292332,-9.824112439020105,35.66412731510699
2021-05-30,11.196307718271502,-12.27475639260473,34.17481299786952
2021-05-31,11.149369375018583,-12.393264202688458,33.74173503668688
2021-06-01,10.829937645879456,-11.715360836481489,34.330670043102806
2021-06-02,10.35739612859388,-11.898492672888773,34.835439563174994
2021-06-03,9.86519435283554,-12.404785427361395,34.73387454374828
2021-06-04,10.058882748120546,-12.59933628486323,32.324833494475314
2021-06-05,11.741735769764915,-10.588642308530265,34.15167363157551
2021-06-06,10.21925589131049,-11.373922400886494,33.91027777892291
2021-06-07,10.157123206104723,-11.958812433825015,30.98606091336061
2021-06-08,9.850017247024223,-13.523014588548175,33.902973065493285
2021-06-09,9.40798678787187,-12.937831712415528,32.230444720029446
2021-06-10,8.953438290530967,-14.867437307924886,31.380178274338274
2021-06-11,9.131909048652384,-14.723732789488478,32.01064965568936
2021-06-12,10.675303327298932,-10.593762432927695,34.60684294510787
2021-06-13,9.290420766154408,-11.527637749728546,33.50741695379065
2021-06-14,9.24333820103139,-14.701540412312891,32.645409728527895
2021-06-15,8.974734403585341,-13.119207095602453,31.179609778270727
2021-06-16,8.584852112924363,-14.50739056801628,32.298679416115796
2021-06-17,8.18468212089351,-16.045377960735813,31.874881328582283
2021-06-18,8.35948372243552,-15.605737014743715,31.64838778319287
2021-06-19,9.769640586636678,-12.099568163195539,30.553609564485612
2021-06-20,8.523217667529389,-14.918880890811778,30.43503336463776
2021-06-21,8.486776577506735,-15.481656482890601,33.337508953393744
2021-06-22,8.247201739011182,-15.12986990157912,32.148865557031954
2021-06-23,7.895250295665206,-14.963324197256695,31.7048791980216
2021-06-24,7.530924713481404,-14.740577893397749,30.661842501397192
2021-06-25,7.679730788239902,-14.65575898364284,31.077226112864373
2021-06-26,8.931141085844558,-13.943499592343944,32.430414577618336
2021-06-27,7.795166066731416,-15.897943744926675,30.307991620667195
2021-06-28,7.739586925119833,-16.098297414049128,29.1942243783174
2021-06-29,7.498265665464531,-15.713230098479137,31.973833194443028
2021-06-30,7.153264436420934,-16.0797691871486,28.01737127231468
2021-07-01,6.794387683213628,-15.212799735923937,29.162667872417867
2021-07-02,6.888158718451309,-15.949174704436928,29.199526061724683
2021-07-03,7.953872192909511,-16.578959933273115,30.81292578043562
2021-07-04,6.9041618249809185,-18.129517351787207,30.162413455314415
2021-07-05,6.808634481313257,-14.59302013869995,30.898366599094658
2021-07-06,6.548649757763096,-17.64356371688748,29.83678391818607
2021-07-07,6.197996494233333,-15.52471582774959,29.68071964685862
2021-07-08,5.83659473265883,-19.021653712212483,27.729390774018338
2021-07-09,5.8721838546409835,-16.70316744108365,30.435954766541915
2021-07-10,6.753960015085805,-16.685365540987576,29.303382101746937
2021-07-11,5.79713944022062,-16.928121242039595,28.036997754269773
2021-07-12,5.672995765381878,-17.947371314067336,28.463076575488284
2021-07-13,5.410114127604167,-16.429887095026615,27.163014131180397
2021-07-14,5.073632718715073,-18.332851185622733,27.777780102335704
2021-07-15,4.73311503850664,-17.86974999674908,28.133113569097233
2021-07-16,4.736962432323032,-17.23907632554052,28.270248860116222
2021-07-17,5.463651312732091,-18.368837911829008,28.550867248221014
2021-07-18,4.630308438596879,-17.645817394351013,26.982679130257026
2021-07-19,4.509169063589971,-18.37872878165218,27.193681426412272
2021-07-20,4.275323759290459,-19.006123616639478,25.6546489705883
2021-07-21,3.9845433990869212,-18.035232581518297,25.232630238146907
2021-07-22,3.695339779043989,-17.54276259077171,28.317075108103676
2021-07-23,3.696119825845513,-20.73365045706586,27.420682111780632
2021-07-24,4.2940386180015615,-18.617815818902812,28.45813290730301
2021-07-25,3.6076009799505853,-19.605768357341944,25.989560887963183
2021-07-26,3.5095527286211055,-19.143751058752233,25.343013964392814
2021-07-27,3.321130158802486,-19.846055391553822,26.843014489640588
2021-07-28,3.08847579332779,-20.992558750197393,26.50018967748087
2021-07-29,2.8588919451861434,-19.836959269166925,25.75072299328967
2021-07-30,2.8607383207724078,-19.656993652417604,25.616557949138905
2021-07-31,3.329899711550303,-21.17842891636082,24.861250228698502
2021-08-01,2.7864099952368013,-21.441368574924986,24.686019426390445
2021-08-02,2.703769946768694,-21.131385038474917,26.005552614303156
2021-08-03,2.5496904524603186,-21.698440712788514,25.73258313633033
2021-08-04,2.3610879849341124,-21.16288280023056,25.57767925201256
2021-08-05,2.1745183050787182,-20.573999300267854,25.108650511196622
2021-08-06,2.1588032937113133,-18.906289510158352,24.54293349492394
2021-08-07,2.4790982094949996,-20.714239674836367,27.07685221300821
2021-08-08,2.057522505076069,-19.22998140136978,24.561114255660684
2021-08-09,1.9688885792818667,-20.48316600205552,24.844369045033236
2021-08-10,1.8279235168826815,-22.956228809914887,23.03950433285561
2021-08-11,1.6628299367102237,-21.44388307422256,24.53428234802373
2021-08-12,1.4998867332598735,-20.448455637307564,24.560810551428457
2021-08-13,1.4487936441029523,-22.27439977965038,24.53236910837896
2021-08-14,1.6043284913947167,-20.3087180914318,24.62741762071934
2021-08-15,1.2909773805132343,-22.22778449624451,23.211688358102716
2021-08-16,1.1850692827371914,-22.72194751478982,23.87978375691172
2021-08-17,1.0484736099070482,-20.816233964884674,24.315391918454033
2021-08-18,0.9007261881261343,-23.688908924849866,24.07099810900303
2021-08-19,0.7577991825920121,-21.675517718565068,23.49246473711244
2021-08-20,0.670167811007363,-22.41367494570924,23.940891867507077
2021-08-21,0.6620640533717885,-22.55639009144354,22.78967687105361
2021-08-22,0.46011453897105636,-23.165264381198874,24.07431036803925
2021-08-23,0.34189078096224185,-22.162600093472395,23.361408371215113
2021-08-24,0.21609357516177088,-23.229085006554357,22.854046117185003
2021-08-25,0.09325587792316165,-23.106738401916704,24.521117648286978
2021-08-26,-0.02130591473992453,-23.019145079666508,23.535471359850035
2021-08-27,-0.13669094664713427,-23.267268809035954,23.798073492347537
2021-08-28,-0.2995519674814038,-21.736266635572868,21.247635328657836
2021-08-29,-0.3814387821024585,-23.939004982451383,24.285596126192107
2021-08-30,-0.5038225129970032,-24.158187927381306,21.799255601861493
