ds,yhat,yhat_lower,yhat_upper
2021-06-30,1.6647150346805821,-0.19263688315208002,3.4513559719310813
2021-07-01,1.6199638280709854,-0.262784114742821,3.594212181278086
2021-07-02,1.6968484239235655,-0.1373203361399209,3.6886293062379476
2021-07-03,1.8008622929366045,-0.04346747913484646,3.7229246609323767
2021-07-04,1.7606978997689675,-0.0749538864422648,3.708779831632993
2021-07-05,1.810027033804264,-0.04286904051682746,3.7709129430905475
2021-07-06,1.8405240310509288,-0.012440532614741805,3.7604603263245315
2021-07-07,1.6514118880243698,-0.21424115350411968,3.467138298714665
2021-07-08,1.6106591529918752,-0.2847387343642324,3.4978269781031344
2021-07-09,1.6903596391786802,-0.38157280068129024,3.6016266178918204
2021-07-10,1.7966368347413357,-0.2836287224209421,3.6202788509414874
2021-07-11,1.7595101732446206,-0.09002733399961597,3.736723295921421
2021-07-12,1.8103735499706706,-0.012552696171211773,3.744001900700075
2021-07-13,1.841697024720745,-0.1498477683097715,3.6745608014261077
2021-07-14,1.6543586580932155,-0.27651110375828103,3.6386659327899724
2021-07-15,1.6129101317712566,-0.3217229339345267,3.6092916734430487
2021-07-16,1.6896074639864387,-0.25390931919169074,3.6385940285636558
2021-07-17,1.7913693004718323,-0.1533082422087774,3.746823356126256
2021-07-18,1.7497407135844207,-0.3109629883576745,3.643708035037548
2021-07-19,1.794064413263773,-0.13153736601394295,3.7010477573264233
2021-07-20,1.817854603306974,-0.16849907200595063,3.6584755312758
2021-07-21,1.6239075541171106,-0.22134637863252457,3.57484834445457
2021-07-22,1.5736285040947613,-0.19031080432166841,3.4879656552060743
2021-07-23,1.639705676669223,-0.2598139300093038,3.571524354347837
2021-07-24,1.7301147150323148,-0.28307535629013225,3.6329763645474897
2021-07-25,1.67817245319453,-0.3162499679937852,3.6514293591475533
2021-07-26,1.7113936571574269,-0.18782263319726092,3.5413017247569663
2021-07-27,1.7245304630784188,-0.09639220213275371,3.5695919612907376
2021-07-28,1.5224558915966284,-0.2611769420008577,3.443396542980863
2021-07-29,1.4635471741146509,-0.3416452742425638,3.4318560432795664
2021-07-30,1.520999289574826,-0.3788890995629472,3.3164508333603813
2021-07-31,1.6038729412763912,-0.2668860395867573,3.5096687234147788
2021-08-01,1.5472369511955766,-0.4865187229443959,3.365559138874667
2021-08-02,1.576710473943432,-0.24550779652737142,3.487357925256006
2021-08-03,1.5881692531552982,-0.20695910119016334,3.4524554602853077
2021-08-04,1.3884045744703468,-0.4437549775047041,3.2044552353255
2021-08-05,1.3325667069594005,-0.6341935387493502,3.1889927833165506
2021-08-06,1.3941227430360263,-0.387152890204102,3.350868775753843
2021-08-07,1.4829538642260542,-0.4442188985030174,3.3489057159891837
2021-08-08,1.4355929135999512,-0.6047457009248379,3.361483966102262
2021-08-09,1.4754592683378207,-0.5222181744670892,3.3793700735973093
2021-08-10,1.4992395377050673,-0.3845431186105882,3.3695005358312646
2021-08-11,1.3153298110321006,-0.5924570823509386,3.1575802529573833
2021-08-12,1.275347093697905,-0.5975717894018993,3.2621988917035463
2021-08-13,1.3527391430959927,-0.5759190160299066,3.360945432621064
2021-08-14,1.457938326382461,-0.4669252553698992,3.27491834801661
2021-08-15,1.428701092384741,-0.37090603312380066,3.209119356053945
2021-08-16,1.4860414675361429,-0.35975626094797286,3.4572585545893255
2021-08-17,1.5272912501169076,-0.49298981952298127,3.4198725938007386
2021-08-18,1.362329569867705,-0.41216613405742697,3.2414161962228962
2021-08-19,1.3391651979162278,-0.6140952205939171,3.3125895139676316
2021-08-20,1.4312000530326217,-0.4683048023408464,3.22556325595282
2021-08-21,1.5494400853197687,-0.2829717764449268,3.408960539621305
2021-08-22,1.5329358397238595,-0.42396694725095485,3.462146243402994
2021-08-23,1.6004125572591175,-0.25423369695766557,3.5655583951184067
2021-08-24,1.650006700931725,-0.34264877379200315,3.6222657067185002
2021-08-25,1.4932786095981365,-0.3488167679153443,3.6302240852354437
2021-08-26,1.4748605324880628,-0.5100096464250335,3.465965430194877
2021-08-27,1.5683678688411025,-0.3381762524053621,3.480451267950728
2021-08-28,1.6856605168753525,-0.2904320102978542,3.669098994152311
2021-08-29,1.6673775229617274,-0.25284633232441506,3.521680277457672
2021-08-30,1.7302565251050692,-0.1489735654544492,3.6779933871893067
